AdvertiserId,Minimum_Impressions,Budget,Bid,Reward,Performance
823,8695,23780,96,14175,0.46
824,6466,11885,14,17181,0.44
825,9337,18667,57,14542,0.43
826,617,24691,93,23053,0.6
827,3051,11049,6,23376,0.42
828,6060,14129,57,15491,0.54
829,4789,20503,4,24838,0.74
830,1346,11161,11,22857,0.45
831,6816,25000,74,18287,0.52
832,6969,13766,92,23844,0.61
833,9833,21114,11,11283,0.64
834,9415,18945,99,24920,0.53
835,724,14661,1,10247,0.72
836,4708,18653,8,24462,0.69
837,6783,13239,84,16642,0.77
838,2548,23942,59,24381,0.59
839,6733,20894,21,10981,0.52
840,2328,18272,65,14363,0.5
841,2417,12804,93,23951,0.65
842,4734,24225,24,11565,0.54
843,7488,18031,30,12141,0.51
844,2526,10869,99,10735,0.53
845,4244,15526,97,21579,0.5
846,9593,17741,84,20851,0.63
847,509,25000,57,24406,0.39
848,760,14694,80,24928,0.65
849,6538,23922,73,10448,0.7
850,2719,18998,95,24221,0.51
851,7541,11934,17,17534,0.89
852,2560,15172,59,11835,0.6
853,5787,10703,31,14715,0.37
854,2119,12523,64,10613,0.56
855,9012,12639,48,19625,0.61
856,1842,16159,23,16234,0.67
857,3332,22774,70,15628,0.56
858,3324,13909,30,10876,0.45
859,2494,22993,55,20767,0.44
860,3990,23813,7,19325,0.5
861,9810,11164,75,23062,0.52
862,8484,10619,98,10671,0.43
863,2104,17982,100,11630,0.0
864,735,13066,60,17439,0.7
865,2408,14872,52,21510,0.85
866,9067,18638,27,24335,0.71
867,4030,12337,12,10360,0.8
868,5756,18400,13,24713,0.75
869,3135,15594,72,17373,0.72
870,8662,12460,80,20584,0.55
871,3060,16820,1,13901,0.62
872,5915,15546,29,10797,0.54
873,3891,24165,35,11783,0.57
874,6451,13442,60,25000,0.61
875,5968,12711,29,17051,0.71
876,8507,20529,31,10066,0.66
877,9564,11291,77,21226,0.58
878,9944,20390,76,15677,0.61
879,6913,24030,61,12090,0.67
880,7441,15374,2,20468,1.0
881,5320,19592,33,16070,0.37
882,3398,23964,72,15932,0.44
883,8046,23142,62,21707,0.77
884,577,23669,59,18425,0.59
885,8077,25000,40,19414,0.54
886,4727,22204,49,20736,0.56
887,1100,16513,32,11055,0.56
888,1565,17394,38,16256,0.68
889,2636,10704,92,23260,0.43
890,7443,10825,79,24141,0.6
891,8304,19196,87,22746,0.64
892,7065,21652,88,13347,0.66
893,6484,10376,13,19361,0.63
894,5642,10972,85,23668,0.68
895,5170,14213,54,14101,0.51
896,2690,21268,76,17507,0.46
897,9684,10443,13,18685,0.97
898,3212,17519,39,13179,0.55
899,2692,10754,23,22035,0.57
900,1748,21796,92,16214,0.7
901,4533,14735,14,23226,0.84
902,2497,20363,17,11363,0.52
903,4187,20897,24,17267,0.45
904,4518,15396,58,21590,0.41
905,2470,13465,63,11056,0.84
906,8889,12711,34,10142,0.44
907,6265,12407,51,25000,0.6
908,1702,18814,86,14831,1.0
909,8635,15588,10,20965,0.38
910,10000,16104,72,17799,0.56
911,8167,15747,21,23991,0.46
912,6242,11723,37,20076,0.5
913,6288,17224,7,12264,0.9
914,5908,21514,90,11924,0.66
915,9169,11919,13,22237,0.74
916,9946,10918,80,12481,1.0
917,1422,23461,30,25000,0.58
918,919,24787,31,16977,0.53
919,2704,23473,5,17896,0.64
920,500,14215,32,13125,0.63
921,1450,10581,16,19133,0.51
922,2836,24235,73,19807,0.62
923,5873,24434,22,17050,0.49
924,2743,23478,64,16011,0.57
925,10000,13881,44,20160,0.55
926,5112,19878,40,21414,0.41
927,2365,13909,37,14150,0.25
928,6528,11999,1,19663,0.46
929,7826,24849,16,19250,0.87
930,6871,20903,43,25000,0.55
931,6859,10400,84,19198,0.72
932,8363,24700,63,21382,0.28
933,3728,13648,15,10000,0.45
934,4219,15445,44,14661,0.4
935,2871,12628,90,14866,0.57
936,3391,11656,9,11797,0.96
937,4256,10620,65,15974,0.67
938,4725,10246,99,23165,0.85
939,594,24769,44,12871,0.56
940,3174,15212,20,18705,0.8
941,7398,13339,70,11617,0.91
942,1293,16758,74,17005,0.58
943,2616,17086,33,22709,0.52
944,6279,13010,80,16071,0.4
945,6666,14719,100,14612,0.55
946,1314,12368,6,13757,0.61
947,10000,22186,83,10000,0.9
948,9054,11839,31,21402,0.41
949,2943,12903,66,18896,0.61
950,8283,16205,18,19865,0.33
951,1484,14395,28,21891,0.54
952,10000,22690,68,20283,0.65
953,1327,15767,65,14953,0.68
954,4031,13691,80,21040,0.69
955,7647,17470,45,14314,0.66
956,4951,13841,100,14663,0.69
957,4376,14348,47,19969,0.61
958,6459,24045,66,17051,0.44
959,626,16621,52,22545,0.32
960,3677,11392,36,15632,0.52
961,9295,21942,1,23248,0.58
962,6524,16060,39,15496,0.79
963,5609,14255,87,10892,0.58
964,4646,21200,90,24624,0.57
965,7696,14300,75,10971,0.66
966,3868,13338,1,10102,0.56
967,4297,23449,75,19299,0.72
968,2292,15487,88,16051,0.9
969,10000,13514,74,15145,0.93
970,3976,23145,14,13246,0.61
971,3917,10759,78,10000,0.65
972,2145,23878,71,13712,0.84
973,9897,20960,23,23733,0.58
974,3530,21280,43,23965,0.7
975,3372,20307,22,13417,0.43
976,3572,22420,1,16445,0.55
977,2354,19915,100,15417,0.77
978,4521,21158,27,23366,0.49
979,5162,18621,56,14151,0.58
980,7014,20547,2,23302,0.36
981,5531,16793,39,16517,0.9
982,3208,23485,51,13659,0.79
983,7612,12459,19,23118,0.63
984,8893,22384,62,19111,0.68
985,4007,23994,71,17506,0.66
986,6956,15273,76,14552,0.81
987,4712,11718,67,22419,0.52
988,8470,19457,63,22780,0.71
989,9266,15423,5,15673,0.76
990,1036,11308,72,24175,0.78
991,2125,11050,78,12157,0.26
992,8473,21665,61,25000,0.51
993,9077,15479,100,10795,0.45
994,8570,12249,71,21389,0.62
995,9166,12809,7,11883,0.3
996,9109,12921,50,21559,0.29
997,6990,14676,46,23490,0.93
998,4100,14041,96,16044,0.69
999,7283,12417,72,19001,0.62
1000,9646,10532,76,21125,0.65
1001,5471,23463,74,21460,1.0
1002,1705,23413,14,23060,0.75
1003,2490,19090,73,15220,0.51
1004,5799,18167,94,21176,0.63
1005,4072,20846,69,10572,0.63
1006,6475,11469,65,11206,0.44
1007,6820,21112,65,23096,0.79
1008,4880,19444,1,23166,0.53
1009,5257,17292,62,13080,0.75
1010,3213,18961,20,12460,0.62
1011,6088,19025,75,19933,0.85
1012,1466,17142,26,14005,0.44
1013,5444,16000,44,14925,0.44
1014,3932,17081,67,12613,0.46
1015,1188,24571,70,11715,0.62
1016,4743,20401,62,24439,0.83
1017,10000,14649,100,15245,0.84
1018,9033,16931,11,11569,0.25
1019,5682,13424,72,10676,0.64
1020,7204,11091,1,23232,0.12
1021,4922,19388,74,20025,0.72
1022,2259,22106,34,25000,0.77
1023,9681,19852,88,12513,0.59
1024,2982,17849,46,18992,0.61
1025,8558,14654,81,25000,0.61
1026,1451,10260,32,23403,0.48
1027,9414,20456,75,23923,0.66
1028,2579,15936,98,13052,0.57
1029,3217,23435,88,12031,0.74
1030,5024,23092,5,11508,0.58
1031,8977,19377,63,19302,0.47
1032,7811,24536,29,14329,0.37
1033,7686,20641,48,10912,0.32
1034,2565,21725,98,15243,0.8
1035,1268,14370,16,15322,0.53
1036,5990,14301,25,11055,0.65
1037,7145,17207,72,24692,0.87
1038,500,21536,29,17630,0.52
1039,5732,15819,52,17107,0.51
1040,6297,19058,46,15670,0.58
1041,9638,10092,25,22381,0.6
1042,5426,15161,23,23833,0.88
1043,6516,17632,34,11750,0.83
1044,3835,24714,67,17575,0.69
1045,8538,21370,94,21363,0.82
1046,5373,19543,34,16387,0.57
1047,1981,16208,32,10000,0.64
1048,6805,18556,29,13012,0.55
1049,500,14916,9,13428,0.41
1050,554,23795,66,21754,0.78
1051,8143,13718,57,16463,0.68
1052,3962,16125,39,15138,0.6
1053,1332,11924,7,18548,0.6
1054,6454,13095,69,16260,0.37
1055,9019,16683,8,15255,0.45
1056,7721,15181,96,14391,0.65
1057,3810,12538,18,22812,0.52
1058,3800,19488,82,10000,0.57
1059,500,12276,49,17547,0.58
1060,7718,23331,16,17322,0.5
1061,8276,18194,21,19809,0.45
1062,4175,21684,10,19815,0.36
1063,3554,19945,4,15224,0.58
1064,8470,10910,44,19857,0.69
1065,500,10306,8,17951,0.35
1066,5707,16575,55,25000,0.6
1067,3038,14231,19,21391,0.64
1068,5047,16028,64,22688,0.45
1069,6119,22207,40,19787,0.81
1070,8856,16658,51,11989,0.54
1071,7112,10000,9,20978,0.58
1072,5505,23896,30,18720,0.58
1073,1322,19630,56,12604,0.33
1074,1443,10872,81,24885,0.75
1075,6650,11141,44,21387,0.46
1076,4925,10665,100,12407,0.56
1077,9466,18400,15,10063,0.69
1078,2698,10951,1,22152,0.82
1079,4742,19249,70,12812,0.44
1080,4195,22936,100,21013,0.53
1081,3952,23629,80,14027,0.81
1082,9606,24455,90,24959,0.67
1083,1808,14722,23,10101,0.7
1084,4677,22812,77,24896,0.44
1085,9205,23892,47,21540,0.54
1086,7352,14008,17,21490,0.57
1087,6535,20060,57,21286,0.47
1088,4094,23056,54,21083,0.35
1089,5341,16655,91,13135,0.52
1090,10000,16190,52,11180,0.8
1091,5066,10771,22,24106,0.61
1092,4991,23027,83,15509,0.81
1093,2055,14030,39,21078,0.63
1094,1304,17859,99,17530,0.49
1095,1779,10521,13,12728,0.79
1096,7583,13355,78,17631,0.63
1097,6486,11400,95,20884,0.0
1098,6119,24469,100,18590,0.44
1099,1887,21930,52,10404,0.76
1100,3179,22535,1,12873,0.76
1101,2606,13723,100,13268,0.64
1102,8673,23629,74,12694,0.48
1103,4723,16579,63,20274,0.59
1104,5331,10000,71,12467,0.69
1105,3268,11858,28,22664,0.64
1106,3686,14781,89,14315,0.69
1107,10000,14064,46,11921,0.75
1108,3099,22873,28,13959,0.5
1109,4533,12398,2,16840,0.43
1110,8928,25000,17,19732,0.59
1111,1804,15062,59,23894,0.55
1112,7868,21043,52,20581,0.72
1113,6377,13469,4,14848,0.44
1114,1801,13695,77,24174,0.75
1115,3041,25000,82,20655,0.8
1116,2551,10000,3,17623,0.6
1117,7309,21632,37,13368,0.61
1118,9133,12548,97,21177,0.48
1119,9496,21885,24,17872,0.52
1120,574,18561,72,10679,0.54
1121,7481,13650,35,17506,0.82
1122,5975,17549,2,10747,0.59
1123,8732,23397,33,21045,0.0
1124,7684,18978,76,11321,0.64
1125,6296,23771,86,17927,0.72
1126,7641,10949,77,13748,0.6
1127,10000,15444,10,24647,0.82
1128,8541,10521,81,15862,0.72
1129,841,16632,62,22342,0.44
1130,2574,16048,43,14789,0.52
1131,8492,24732,69,10533,0.63
1132,1145,21135,100,11818,0.35
1133,4763,10354,9,22392,0.65
1134,9301,23234,77,12341,0.0
1135,6636,20527,60,16694,0.75
1136,9146,11482,63,15006,0.74
1137,3469,19839,52,20614,0.68
1138,3528,21237,23,14545,0.5
1139,8143,22823,30,19660,0.63
1140,3181,23602,43,17227,0.52
1141,4129,16994,68,23703,0.45
1142,4725,12215,21,14907,0.55
1143,3567,23237,43,17978,0.7
1144,6441,14716,73,14485,0.61
1145,1886,18619,7,11235,0.82
1146,3366,15821,16,20906,0.71
1147,5288,12537,23,19900,0.7
1148,5990,24690,58,17655,0.36
1149,4624,16339,87,24032,0.56
1150,8840,18736,31,11145,0.44
1151,4350,20956,69,17420,0.57
1152,5915,14919,1,24476,0.5
1153,8179,17075,65,11475,0.54
1154,7319,25000,59,22115,0.76
1155,9828,23290,28,12921,0.67
1156,8878,18850,18,20047,0.75
1157,9942,17082,88,21416,0.36
1158,1833,12827,77,22156,0.61
1159,4650,12058,97,10000,0.75
1160,7266,17749,10,21571,0.83
1161,3211,21519,7,15679,0.37
1162,5353,24731,37,17696,0.55
1163,6712,10730,96,15415,0.76
1164,7979,11832,45,14938,0.57
1165,5908,18600,86,11604,0.46
1166,8215,16505,16,24932,0.37
1167,9442,17170,88,23593,0.46
1168,2262,14179,14,21471,0.35
1169,7601,16299,11,15047,0.61
1170,500,17830,83,18743,0.73
1171,6622,21439,87,20196,0.41
1172,981,14802,34,18175,1.0
1173,653,16057,60,23407,0.73
1174,8117,25000,13,17619,0.6
1175,2024,16762,39,16117,0.36
1176,2620,15543,44,17929,0.66
1177,2843,18325,28,24708,0.59
1178,5636,14883,1,24983,0.58
1179,500,17050,16,23384,0.52
1180,1740,14959,50,11836,0.61
1181,560,10666,28,15904,0.68
1182,9630,10276,68,23992,0.96
1183,2139,21499,92,16476,0.62
1184,6685,10000,60,10000,0.83
1185,8470,10881,12,17273,0.65
1186,1752,12060,16,19316,0.59
1187,4703,24677,53,11382,0.62
1188,8863,12082,54,19962,0.42
1189,4049,16702,100,22055,0.65
1190,4697,19429,36,13400,0.3
1191,10000,20644,1,18056,0.47
1192,7167,24993,84,23929,0.62
1193,2822,10158,26,24730,0.78
1194,10000,15229,56,18226,0.81
1195,7460,20788,90,12204,0.56
1196,3504,17956,22,23191,0.62
1197,5636,17514,73,13344,0.75
1198,829,22007,69,13014,0.4
1199,4140,24139,81,22683,0.66
1200,8482,17803,49,17919,0.48
1201,4607,22566,98,22494,0.57
1202,1841,12526,2,19972,0.53
1203,10000,18302,53,11628,0.67
1204,838,17803,7,16764,0.68
1205,6395,16574,100,19521,0.73
1206,3208,18733,77,15745,0.65
1207,2250,11138,20,19751,0.63
1208,6104,17257,94,18996,0.88
1209,2921,13283,30,20701,0.37
1210,7619,17762,75,22539,0.85
1211,9401,25000,95,10000,0.56
1212,5819,17896,67,17010,0.69
1213,7109,22647,59,22496,0.55
1214,5887,21749,66,23242,0.49
1215,4493,12419,3,12586,0.67
1216,9180,23526,56,16123,0.76
1217,8544,11756,79,14930,0.67
1218,8738,21278,100,12550,0.52
1219,5373,23242,52,10955,1.0
1220,5306,12306,7,22801,0.78
1221,9092,17630,5,18771,0.74
1222,6413,16263,98,20129,0.55
1223,7624,19167,97,23459,0.51
1224,3657,15008,54,11997,0.56
1225,890,15247,61,16983,0.76
1226,4930,18914,16,19857,0.45
1227,9320,12570,67,17129,0.44
1228,8186,15807,59,12130,0.68
1229,10000,17812,47,17209,0.65
1230,8507,10324,48,16299,0.48
1231,2021,17487,64,13740,0.44
1232,9518,19721,50,12500,0.82
1233,2000,15645,85,19834,0.65
1234,7237,23361,41,17451,0.4
1235,3794,11945,72,15307,0.41
1236,5585,23895,22,22904,0.55
1237,2919,24404,54,16767,0.71
1238,9626,14486,5,11497,0.69
1239,3542,12430,17,22794,0.77
1240,4997,22303,78,21396,0.38
1241,1966,13510,41,23582,0.63
1242,4061,10845,92,18813,0.81
1243,1114,23156,95,13144,0.8
1244,5892,10567,81,20143,0.65
1245,8193,21880,35,19651,0.95
1246,9874,12179,40,18025,0.69
1247,3723,12019,22,10292,0.76
1248,7638,13319,48,18846,0.61
1249,3167,25000,53,21176,0.48
1250,8480,11646,93,22035,0.0
1251,630,22195,10,12804,0.63
1252,3483,13909,18,17604,0.57
1253,4778,18015,99,17139,0.33
1254,7626,13420,80,20906,0.45
1255,8730,20723,49,17828,0.55
1256,8194,25000,71,16203,0.71
1257,7140,10356,30,11621,0.6
1258,5968,17485,19,17871,0.59
1259,1420,23944,55,24662,0.45
1260,8064,13081,60,14014,0.6
1261,9184,12280,87,21445,0.8
1262,9823,14131,72,21038,0.62
1263,9002,20652,81,23072,0.37
1264,9430,15123,21,23054,0.41
1265,3741,24379,26,13505,0.69
1266,1045,24903,28,18710,0.57
1267,4846,17422,39,12685,0.59
1268,4310,12787,33,24418,0.51
1269,7706,10000,40,10027,0.68
1270,9505,24060,83,10265,0.55
1271,2532,16540,29,19498,0.57
1272,8936,19389,20,24732,0.47
1273,771,19470,20,17105,0.74
1274,4011,10465,74,22245,0.57
1275,10000,22192,12,16906,0.69
1276,9954,21540,97,15075,0.42
1277,4861,11487,25,15819,0.86
1278,7569,14942,25,21646,0.79
1279,1420,14597,4,10810,0.31
1280,500,14536,4,14676,0.48
1281,3930,24404,9,13390,0.67
1282,4935,10325,15,24149,0.4
1283,4260,19957,26,10610,0.58
1284,2550,14162,79,22480,0.66
1285,1665,10303,90,20466,0.57
1286,10000,15067,92,14546,0.68
1287,2533,22771,100,23493,0.5
1288,6967,15024,32,15027,0.26
1289,645,17715,76,23638,0.75
1290,4888,19632,99,15724,0.75
1291,8332,18340,52,24990,0.98
1292,9123,10000,32,10202,0.27
1293,9396,12631,9,10401,0.71
1294,8673,16391,78,12027,0.3
1295,3132,23412,13,23955,0.86
1296,4994,18287,56,24807,0.67
1297,8556,21647,44,22042,0.46
1298,8011,22569,97,23957,0.72
1299,9655,25000,96,19081,0.52
1300,2328,21659,83,10178,0.65
1301,9630,10528,30,15817,1.0
1302,5305,20502,16,11979,0.86
1303,1306,23930,12,17185,0.87
1304,7986,14675,100,20702,0.51
1305,8702,11663,66,21074,0.76
1306,2368,13364,18,13984,0.65
1307,8378,12341,13,24944,0.39
1308,10000,23919,93,15665,0.5
1309,8327,24730,24,15021,0.95
1310,10000,16656,12,15522,0.65
1311,9576,14905,60,20236,0.75
1312,4064,18884,60,15512,0.57
1313,1889,25000,93,12983,0.52
1314,7774,19143,86,24635,0.6
1315,500,15950,100,18542,0.56
1316,2765,11360,1,14282,0.38
1317,1436,15127,43,21610,0.45
1318,6902,15562,55,24958,0.71
1319,4345,24252,40,15528,0.54
1320,2296,18730,64,22022,0.6
1321,8745,19011,34,24406,0.64
1322,7714,15777,34,17988,0.65
1323,1226,21354,48,20159,0.77
1324,3236,13925,33,22596,0.44
1325,10000,18463,68,17275,0.69
1326,8157,18001,30,20416,0.71
1327,2966,11028,84,22714,0.75
1328,9541,21857,90,12787,0.39
1329,7812,16018,79,14626,0.64
1330,8694,11242,71,16561,0.86
1331,8406,19333,71,22535,0.59
1332,5376,18784,29,16352,0.67
1333,7787,17119,23,22503,0.72
1334,1392,19797,34,14808,0.45
1335,10000,14210,84,18629,0.88
1336,2433,16406,15,15888,0.67
1337,1880,13377,97,15737,0.68
1338,1790,23965,53,12358,0.35
1339,2140,23733,17,22046,0.72
1340,7990,14071,64,18574,0.68
1341,9679,25000,84,23268,0.84
1342,1718,21886,61,15390,0.55
1343,5516,20542,57,14216,0.45
1344,7381,22399,77,10406,0.5
1345,1454,25000,88,14340,0.52
1346,9675,13626,37,10065,0.43
1347,500,20074,7,21181,0.79
1348,1474,21903,8,10227,0.8
1349,4633,10184,87,23169,0.57
1350,5870,24052,78,10000,0.54
1351,4472,14996,68,20433,0.33
1352,5795,18412,21,22993,0.7
1353,9605,18031,61,22945,0.85
1354,8728,15563,74,16800,0.5
1355,3520,13188,86,19704,0.58
1356,9487,19285,94,17751,0.67
1357,500,12945,94,10000,0.86
1358,5568,16765,80,22228,0.63
1359,5733,12474,75,15823,0.63
1360,500,16787,86,20795,0.63
1361,2896,20807,29,11180,0.39
1362,2662,20204,25,23245,0.38
1363,3245,20682,58,19231,0.48
1364,10000,10000,14,11101,0.75
1365,6683,19352,78,12099,0.55
1366,4430,25000,66,10000,0.52
1367,1812,16274,54,23031,0.52
1368,9977,14313,77,21324,0.58
1369,4811,20927,67,23693,0.86
1370,7814,12218,30,11832,0.58
1371,2883,23786,18,22830,0.48
1372,3739,25000,54,20649,0.6
1373,2639,11152,100,20394,0.86
1374,2204,10056,21,20872,0.52
1375,7424,19396,53,20290,0.42
1376,862,22533,83,17137,0.52
1377,3104,10143,16,21358,0.62
1378,4786,17218,28,15807,0.7
1379,4238,18559,4,20119,1.0
1380,2969,19674,55,24859,0.44
1381,5295,16361,15,22642,0.46
1382,6650,10000,64,13116,0.55
1383,1056,25000,65,23516,0.7
1384,9517,21830,16,15850,0.41
1385,3308,21520,20,21079,0.51
1386,5650,15977,64,17598,0.51
1387,8061,21419,33,24591,0.74
1388,3219,19780,81,14343,0.68
1389,7006,20681,69,14628,0.74
1390,4241,16984,1,16184,0.8
1391,4498,21195,58,21722,0.55
1392,2903,18890,39,18981,0.42
1393,9280,14971,77,11300,0.42
1394,794,15781,36,11947,0.32
1395,5843,21015,94,12242,0.53
1396,1636,10944,68,19286,0.54
1397,2564,22073,87,11358,0.72
1398,7509,19114,21,13656,0.6
1399,5043,17078,63,10307,1.0
1400,1507,11746,85,11450,0.58
1401,5945,22312,6,17366,0.44
1402,5852,21045,24,12123,0.75
1403,500,15783,53,14882,0.48
1404,1935,19751,95,12842,0.43
1405,1071,25000,83,23836,0.72
1406,2882,19275,76,24186,0.69
1407,9937,21730,78,11664,0.34
1408,5584,25000,50,16373,0.73
1409,777,12926,12,24420,0.49
1410,7559,11089,56,23473,0.54
1411,2387,12957,15,24732,0.63
1412,1765,10000,83,13948,0.69
1413,7991,16047,92,19586,0.67
1414,1540,16249,40,14072,0.59
1415,9609,22383,41,13634,0.54
1416,8573,13759,69,10214,0.66
1417,9577,17718,69,13072,0.58
1418,3252,14263,6,22246,0.87
1419,8713,20281,87,14472,0.69
1420,5069,11902,67,12459,0.46
1421,6853,24439,33,13706,0.53
1422,2853,24156,43,21463,0.61
1423,7937,12567,21,11206,0.79
1424,5299,20190,84,18601,0.81
1425,10000,24617,65,13469,0.54
1426,8976,18075,17,18407,0.46
1427,5311,21306,93,14847,0.44
1428,9454,12994,8,10348,0.64
1429,5846,15229,64,13651,0.95
1430,5543,12010,90,12878,0.68
1431,10000,17377,28,21857,0.36
1432,5626,23036,98,14749,0.49
1433,8720,20083,90,21261,0.51
1434,9598,10830,13,13994,0.48
1435,8313,10048,13,21304,0.54
1436,3856,14210,38,24062,0.66
1437,9207,11178,25,10002,0.7
1438,7766,15768,62,11117,0.76
1439,7040,24838,23,19274,0.68
1440,538,17878,86,16883,0.31
1441,3842,21225,21,22694,0.44
1442,10000,10070,54,24353,0.58
1443,3344,17686,63,11517,0.62
1444,1598,17879,30,14846,0.73
1445,7527,15455,75,20087,0.61
1446,2323,18258,68,13579,0.61
1447,3655,15612,97,20825,0.64
1448,3593,15769,76,23175,0.56
1449,6158,11777,73,12379,0.61
1450,4278,23254,32,19204,0.77
1451,3396,17380,75,14264,0.59
1452,1488,12228,24,12823,0.6
1453,4616,19981,7,23983,0.59
1454,6946,18804,72,10848,0.79
1455,4679,20078,97,19896,0.43
1456,2182,19814,89,15036,0.87
1457,6126,18888,1,22285,0.42
1458,7924,16746,3,10205,0.5
1459,1433,16391,28,20084,0.71
1460,4098,19429,43,10520,0.75
1461,2480,12406,97,13576,0.39
1462,3556,18440,46,15113,0.44
1463,9484,10637,1,20543,0.64
1464,1291,18090,38,16258,0.95
1465,5890,10949,91,16807,0.79
1466,7135,20096,35,12134,0.56
1467,2755,13587,74,14838,0.24
1468,4110,11111,76,12475,0.61
1469,2107,24998,74,15817,0.65
1470,5679,18367,54,14545,0.54
1471,7073,10722,98,17793,0.47
1472,1484,24761,24,10785,0.62
1473,6276,13842,100,18143,0.46
1474,4176,13674,22,17708,0.88
1475,3880,14866,16,14097,0.83
1476,9211,20139,13,15197,0.7
1477,9282,10702,100,23635,0.61
1478,1550,12128,100,20982,0.5
1479,4133,19118,62,23409,0.6
1480,6842,14233,100,12157,0.85
1481,1459,21696,87,18870,0.73
1482,6559,12517,78,13528,0.63
1483,9384,20589,32,13559,1.0
1484,6155,11149,67,24120,0.68
1485,4973,25000,91,18134,0.66
1486,3446,24179,83,18562,0.75
1487,8225,21572,86,12937,0.68
1488,1026,11878,57,24934,0.73
1489,3724,19445,65,18172,0.62
1490,2375,19675,69,18138,0.56
1491,2263,23656,49,15141,0.52
1492,9212,10309,33,10721,0.5
1493,6297,23331,19,22592,0.36
1494,9708,13952,36,10923,0.46
1495,500,17728,70,15391,1.0
1496,5609,13049,15,17657,0.52
1497,7144,15766,1,10835,0.83
1498,616,19756,97,12493,0.58
1499,2933,23871,24,12979,0.64
1500,5963,19692,27,20517,0.64
1501,1083,16412,49,22116,0.84
1502,500,14865,75,12424,0.51
1503,4288,10015,23,24567,0.57
1504,500,10605,33,24927,0.58
1505,8965,19573,41,14521,0.77
1506,1889,25000,56,21318,0.8
1507,8857,18006,29,24280,0.67
1508,6654,21575,31,24114,0.78
1509,5920,24278,65,24776,0.63
1510,9420,24817,1,24369,0.57
1511,10000,19086,18,12376,0.78
1512,4697,19759,82,10453,0.67
1513,3996,16412,6,13459,0.49
1514,1278,18605,52,23051,0.75
1515,713,14120,40,21693,0.57
1516,4262,20196,65,13547,0.55
1517,7231,18507,42,11148,0.73
1518,3617,14666,94,10522,0.59
1519,6291,14820,68,14577,0.66
1520,9283,17835,32,24652,0.7
1521,3220,21247,10,10121,0.48
1522,9405,11849,69,13618,0.66
1523,500,23587,9,22868,0.8
1524,6547,11953,69,16630,0.46
1525,8532,18580,61,13722,0.67
1526,501,12769,11,13083,0.48
1527,6868,22731,99,20364,0.75
1528,2449,13046,91,15930,0.75
1529,7232,17594,68,20898,0.55
1530,8333,16840,1,23388,0.93
1531,1417,15066,97,16723,0.77
1532,3674,12415,8,14813,0.71
1533,7514,24252,49,13307,0.7
1534,589,12389,24,13642,0.75
1535,2209,15924,33,12817,0.45
1536,3541,18495,19,17421,0.63
1537,605,10763,2,25000,0.66
1538,9578,17541,55,22693,0.54
1539,9119,20165,11,25000,0.67
1540,2395,10815,99,19676,0.78
1541,6590,16255,17,18468,0.54
1542,9008,10877,42,15588,0.59
1543,6582,17173,61,17387,0.48
1544,1134,17073,3,19440,0.33
1545,2425,14798,86,19316,0.72
1546,2556,16989,35,21093,1.0
1547,7417,15039,85,19849,0.61
